SENSOR-1,22.143269191844524,74.08320926634005,1777902959666
SENSOR-1,30.731572102795063,42.12221137337996,1777902960675
SENSOR-1,27.12869339949577,40.852552092061146,1777902961679
SENSOR-1,30.84588627025316,71.20786679173733,1777902962685
SENSOR-1,18.40854858845168,53.27608818643321,1777902963688
SENSOR-1,30.83745014113543,77.72499611929716,1777902964694
SENSOR-1,23.626602165598555,48.0869065709039,1777902965696
SENSOR-1,33.390064571661576,72.21754236391747,1777902966701
SENSOR-1,25.99214358432274,43.989674066435704,1777902967707
SENSOR-1,29.37273513807419,73.85426096020258,1777902968712
SENSOR-1,29.201513063201773,40.90224294838126,1777902969718
SENSOR-1,21.02330839290388,66.71531573802363,1777902970722
SENSOR-1,33.086881252124286,55.45552233168533,1777902971724
SENSOR-1,29.287403486537,63.7879727701204,1777902972727
SENSOR-1,31.618870347139342,62.45989146669195,1777902973736
SENSOR-1,21.558360721088192,68.39914627747777,1777902974750
SENSOR-1,25.53413215063149,47.3979543990949,1777902975759
SENSOR-1,22.020969678159545,73.78917222679965,1777902976770
SENSOR-1,18.12853434411602,51.60500941506116,1777902977777
SENSOR-1,18.383768911297295,53.7576892330029,1777902978780
SENSOR-1,34.651133713562594,49.650189842888736,1777902979786
SENSOR-1,15.991731288182944,50.78911818678144,1777902980791
SENSOR-1,33.25364944086957,57.53275657039117,1777902981792
SENSOR-1,33.14319668937327,42.791766292500384,1777902982796
SENSOR-1,18.5946825052756,70.65962951763237,1777902983802
SENSOR-1,19.89192582497246,65.5611487896119,1777902984806
SENSOR-1,27.96744859231934,72.17176004001055,1777902985807
SENSOR-1,16.69720230797084,45.30469035492964,1777902986807
SENSOR-1,34.214337746253534,75.03855658164139,1777902987812
SENSOR-1,28.99191541615134,74.04152552648172,1777902988818
SENSOR-1,19.711129786334787,45.441104827721915,1777902989823
SENSOR-1,19.070615405412884,40.41768252577038,1777902990825
SENSOR-1,21.348244313139936,40.31649151845151,1777902991830
SENSOR-1,27.656535345403412,49.453493278983544,1777902992836
SENSOR-1,27.705913452196565,58.53712176009954,1777902993837
SENSOR-1,34.0886347605748,46.966640342285096,1777902994838
SENSOR-1,26.51471299689093,73.05045945676272,1777902995841
SENSOR-1,26.27672196490134,67.89081332454815,1777902996847
SENSOR-1,33.01241937862748,40.406196875284785,1777902997852
SENSOR-1,19.40477040362298,72.43650029255681,1777902998858
SENSOR-1,17.95267263130482,54.44941870153791,1777902999863
SENSOR-1,15.819550483984548,60.0170216857602,1777903000868
SENSOR-1,17.790483304336767,62.559879573671935,1777903001875
SENSOR-1,17.623756299147534,58.089451550357296,1777903002881
SENSOR-1,28.964129640321463,55.669100133995244,1777903003887
SENSOR-1,28.199806056659156,71.53665879325516,1777903004889
SENSOR-1,23.212535206666267,57.388515122848275,1777903005893
SENSOR-1,29.22256138285126,67.9432436917974,1777903006897
SENSOR-1,31.511749169317408,52.93350311491968,1777903007898
SENSOR-1,15.676211068951716,45.094720157189215,1777903008904
SENSOR-1,30.48366794494359,55.1296671932756,1777903009909
SENSOR-1,32.97261667467313,59.25584620988455,1777903010926
SENSOR-1,27.024692901754346,42.63930440356666,1777903011933
SENSOR-1,27.475438456188392,66.2605826596573,1777903012955
SENSOR-1,34.42152260546777,44.64757717672566,1777903013963
SENSOR-1,34.56639325305406,62.17270169886925,1777903014968
SENSOR-1,26.365832047743503,66.59942900483888,1777903015970
SENSOR-1,26.84703171605726,66.25265169270264,1777903016974
SENSOR-1,24.04910951897767,53.17990361221497,1777903017975
SENSOR-1,29.151446280025873,46.192828438343085,1777903018980
SENSOR-1,15.913458535943008,67.58202306573195,1777903019983
SENSOR-1,16.752358020258207,64.05998107208399,1777903020989
SENSOR-1,29.653697705027916,50.20800128645023,1777903021992
SENSOR-1,28.475058818749808,41.11002289164369,1777903022997
SENSOR-1,31.710631521802377,65.30109770128585,1777903023997
SENSOR-1,27.390719709958102,40.61711542179217,1777903025000
SENSOR-1,20.76489007499496,50.60698482364572,1777903026006
SENSOR-1,28.342602570336556,50.08540503353035,1777903027007
SENSOR-1,28.63526659735179,73.01507820859675,1777903028012
SENSOR-1,23.765749534774514,67.68840785355198,1777903029018
SENSOR-1,24.505016105056654,42.23182292067905,1777903030021
SENSOR-1,17.092748526516132,62.5075632801736,1777903031025
SENSOR-1,16.544108838863988,64.88950698552344,1777903032027
SENSOR-1,16.495213281377787,44.11805399362746,1777903033029
SENSOR-1,18.76496184406551,53.09572383767739,1777903034035
SENSOR-1,30.792642131792032,44.296552367235115,1777903035038
SENSOR-1,20.343704677178525,74.28017186554622,1777903036043
SENSOR-1,24.06734619451614,42.102109784304474,1777903037045
SENSOR-1,19.658565838414994,43.297053233605574,1777903038051
SENSOR-1,25.856182657170663,73.30797978943261,1777903039056
SENSOR-1,25.941500464982788,73.09287570088108,1777903040062
SENSOR-1,19.746847283588377,76.13871474085929,1777903041068
SENSOR-1,27.708703372016554,76.851037506368,1777903042071
SENSOR-1,24.78851556764753,77.4934451742251,1777903043077
SENSOR-1,19.03019479578016,52.37613470053742,1777903044083
SENSOR-1,21.33365717251081,77.31280865498923,1777903045088
SENSOR-1,22.218185666335742,78.58249998548317,1777903046093
SENSOR-1,15.759873562227716,43.47357744173327,1777903047098
SENSOR-1,28.658466637386763,54.303022249492486,1777903048104
SENSOR-1,26.977642840945002,65.57155359074804,1777903049105
SENSOR-1,18.27859926982573,51.23588820323746,1777903050111
SENSOR-1,31.711889522788436,53.179918328299486,1777903051117
SENSOR-1,32.54120558962915,75.69843051648596,1777903052122
SENSOR-1,25.2523195339928,42.646736348963245,1777903053128
SENSOR-1,25.870207960369854,77.95882856551812,1777903054133
SENSOR-1,19.699504384574208,76.22190457638277,1777903055135
SENSOR-1,26.062368564258563,53.2679901204425,1777903056141
SENSOR-1,32.690723502670544,58.280395134662875,1777903057147
SENSOR-1,15.506046711408263,45.31547290671935,1777903058153
SENSOR-1,16.171594207713778,55.635194685984146,1777903059155
SENSOR-1,21.923589345765752,70.68490257965573,1777903060160
SENSOR-1,16.986576432093365,72.40991311895792,1777903061165
SENSOR-1,19.873327214139643,71.98587652817707,1777903062170
SENSOR-1,28.89344318783948,74.66759759669263,1777903063172
SENSOR-1,32.39166428803064,57.690926707810945,1777903064175
SENSOR-1,29.063852984507246,45.968840809324206,1777903065178
SENSOR-1,25.925285549554324,78.30766177371362,1777903066181
SENSOR-1,31.214191802581507,42.25884949357046,1777903067182
SENSOR-1,31.098041350548897,61.36778232365372,1777903068183
SENSOR-1,32.21788054218251,62.95968664147455,1777903069184
SENSOR-1,16.87659254577118,61.81621836465332,1777903070189
SENSOR-1,19.38237267591463,64.87047971469042,1777903071195
SENSOR-1,16.343434984111745,59.73520856407943,1777903072196
SENSOR-1,21.531102395850645,56.45493025618457,1777903073202
SENSOR-1,28.55545458321386,53.93968769335628,1777903074206
SENSOR-1,28.61267542707028,42.32203668947164,1777903075211
SENSOR-1,22.86069183450674,57.83193688919574,1777903076217
SENSOR-1,31.766619307595146,41.18251188135431,1777903077222
SENSOR-1,29.565527320249707,63.004981403561715,1777903078228
SENSOR-1,28.607050850817487,75.2899032627208,1777903079228
SENSOR-1,33.98903498952232,56.43581934738854,1777903080234
SENSOR-1,16.94264024684335,45.35204185185623,1777903081238
SENSOR-1,19.710771144908364,78.7110877150757,1777903082241
SENSOR-1,24.23328958634947,42.12495773038717,1777903083247
SENSOR-1,31.21281188683553,53.57937308301273,1777903084253
SENSOR-1,29.79096929831054,64.37798398547505,1777903085257
SENSOR-1,26.13637008024515,63.22590896656045,1777903086263
SENSOR-1,32.06419471128764,72.64534481065586,1777903087269
SENSOR-1,23.017865114403804,49.016977184390285,1777903088275
SENSOR-1,34.30264598048666,49.15605952969894,1777903089276
SENSOR-1,21.638838925652774,64.0628894964016,1777903090281
SENSOR-1,28.48047581844768,56.560579199762955,1777903091286
SENSOR-1,20.018656436346568,71.79998851717816,1777903092290
